time, bias_gyr_x, bias_gyr_y, bias_gyr_z, bias_acc_x, bias_acc_y, bias_acc_z
1985.6307408170002873, -0.00228824, -0.00287252, -0.000907209, 0.0218753, 0.414365, 0.399624
1985.6640571980001369, -0.00224166, -0.00287166, -0.000905791, 0.0218207, 0.414359, 0.400089
1985.6975235170002634, -0.00222151, -0.00287256, -0.000905232, 0.0217947, 0.414418, 0.400286
1985.7308398510001552, -0.00223753, -0.0028764, -0.000906557, 0.0218291, 0.414302, 0.400478
1985.7641561270002057, -0.00221075, -0.00287782, -0.000903788, 0.0218177, 0.414267, 0.40079
1985.7974724890002562, -0.00220767, -0.00287675, -0.000903547, 0.0218283, 0.414092, 0.400945
1985.8307888170002116, -0.00220681, -0.00287299, -0.000904064, 0.0218337, 0.413864, 0.401008
1985.864107365000109, -0.00219916, -0.00287239, -0.000904108, 0.0218309, 0.413762, 0.401161
1985.8974215170001116, -0.00220385, -0.00287228, -0.000905191, 0.0218472, 0.413585, 0.401307
1985.9307378460002838, -0.00218594, -0.0028676, -0.000904961, 0.0218343, 0.413376, 0.401443
1985.9640541510002549, -0.00213345, -0.0028669, -0.000900591, 0.0217901, 0.413368, 0.401811
1985.9973704890001045, -0.00213323, -0.00286665, -0.00090169, 0.0218109, 0.413131, 0.402067
1986.0306868170002872, -0.00212007, -0.00286645, -0.000900439, 0.021816, 0.413015, 0.402275
1986.0641531550002128, -0.00210364, -0.00286849, -0.000898805, 0.0218074, 0.413034, 0.402494
1986.0974694890001047, -0.00208732, -0.00286688, -0.000898573, 0.0218031, 0.412878, 0.402715
1986.1307858170002874, -0.00206733, -0.00286785, -0.000897659, 0.0218036, 0.412763, 0.403054
1986.1641021980001369, -0.00206949, -0.00286871, -0.000898441, 0.0218171, 0.412668, 0.403196
1986.1974184840000817, -0.0020547, -0.00286911, -0.000897516, 0.0218314, 0.412484, 0.403509
1986.2307348220001586, -0.00201909, -0.00286821, -0.000895054, 0.021822, 0.412331, 0.403871
1986.2640511510001033, -0.00201838, -0.00286949, -0.00089589, 0.0218467, 0.412153, 0.40415
1986.2973675170001115, -0.00200982, -0.00287114, -0.00089636, 0.0218578, 0.412058, 0.404443
1986.3306838510002308, -0.00199402, -0.00287143, -0.000895267, 0.0218576, 0.41199, 0.404644
1986.3640001840001332, -0.00199611, -0.00287177, -0.000896266, 0.0218733, 0.411877, 0.404789
1986.3974665170001117, -0.00198833, -0.00287198, -0.000896139, 0.0218829, 0.41178, 0.40497
1986.4307828220000829, -0.00197281, -0.00287215, -0.000894875, 0.0218894, 0.411682, 0.405183
1986.4640991550002127, -0.00197735, -0.00287287, -0.000894996, 0.021919, 0.411529, 0.405335
1986.4974154840001574, -0.00199281, -0.00287391, -0.000896776, 0.0219468, 0.411432, 0.405413
1986.5307318550001128, -0.00198473, -0.00287339, -0.000896249, 0.0219541, 0.411345, 0.405528
1986.5640481510001791, -0.00197641, -0.00287255, -0.00089547, 0.0219682, 0.411218, 0.405662
1986.5973644890002561, -0.00197477, -0.00287158, -0.000896269, 0.0219784, 0.411123, 0.405753
1986.6306808510003066, -0.00197346, -0.00287062, -0.000896715, 0.0220011, 0.41097, 0.405891
1986.663997184000209, -0.00196684, -0.00286892, -0.000896193, 0.0220151, 0.410839, 0.405986
1986.6973135170001115, -0.00196301, -0.00286687, -0.000895798, 0.022029, 0.410709, 0.406042
1986.7306298510002307, -0.00197802, -0.00286564, -0.00089832, 0.0220452, 0.410618, 0.406044
1986.7640961510001034, -0.00197054, -0.00286342, -0.000898476, 0.0220476, 0.410531, 0.406081
1986.7974125170001116, -0.00197442, -0.00286147, -0.000899957, 0.0220603, 0.410428, 0.406111
1986.8307288170001357, -0.00196893, -0.00285875, -0.000900184, 0.022066, 0.41032, 0.406134
1986.8640451840001333, -0.00196131, -0.00285572, -0.000900151, 0.0220721, 0.410201, 0.40616
1986.8973614840001574, -0.00196265, -0.00285336, -0.000901709, 0.0220852, 0.410088, 0.4062
1986.930677851000155, -0.00194677, -0.00285049, -0.000901835, 0.0220796, 0.41001, 0.406228
1986.963994151000179, -0.00193548, -0.00285106, -0.000901791, 0.0220777, 0.410036, 0.406281
1986.9973105170001872, -0.00194177, -0.00285133, -0.000902738, 0.0220833, 0.410039, 0.406289
