time px py pz qx qy qz qw
24919.809104380 0.209132 -0.342188 -0.923017 0.725650 0.068082 0.056662 -0.682339
24919.909047511 0.209862 -0.357865 -0.908859 0.749612 0.067145 0.058936 -0.655820
24920.009140610 0.210526 -0.373800 -0.894719 0.769806 0.066946 0.060555 -0.631862
24920.109089563 0.211492 -0.396992 -0.880653 0.778066 0.067811 0.061430 -0.621483
24920.209038558 0.211169 -0.427534 -0.868400 0.787106 0.065695 0.062992 -0.610066
24920.308987563 0.211238 -0.455594 -0.855545 0.798442 0.065013 0.064495 -0.595067
24920.409086592 0.210387 -0.489493 -0.840604 0.807501 0.064327 0.066245 -0.582594
24920.509035592 0.208415 -0.513226 -0.824551 0.820985 0.063116 0.068333 -0.563321
24920.608984596 0.206774 -0.541246 -0.809505 0.829247 0.062437 0.070021 -0.550952
24920.709083573 0.205301 -0.564596 -0.793387 0.839144 0.061543 0.071625 -0.535649
24920.809032587 0.204042 -0.589470 -0.775645 0.849960 0.060240 0.073619 -0.518189
24920.908981530 0.202975 -0.610350 -0.758700 0.860203 0.058969 0.074906 -0.500962
24921.008930592 0.201959 -0.630691 -0.744088 0.868368 0.057572 0.075898 -0.486684
24921.109029591 0.202430 -0.656444 -0.734750 0.866731 0.058256 0.075115 -0.489634
24921.208978558 0.200838 -0.689548 -0.719549 0.863797 0.057996 0.075847 -0.494710
24921.308927563 0.198724 -0.721622 -0.698692 0.865473 0.057396 0.076658 -0.491716
24921.409026534 0.197738 -0.751386 -0.681746 0.862568 0.056985 0.076917 -0.496803
24921.508975591 0.195926 -0.781757 -0.664010 0.860778 0.056550 0.076856 -0.499956
24921.608924591 0.191540 -0.813145 -0.642992 0.860375 0.056110 0.077474 -0.500605
24921.708873563 0.188977 -0.843592 -0.623056 0.860350 0.055742 0.078165 -0.500580
24921.808972591 0.186591 -0.876470 -0.602774 0.859173 0.054711 0.078421 -0.502671
24921.908921591 0.184745 -0.907336 -0.582883 0.858293 0.054983 0.078363 -0.504152
24922.008870563 0.181921 -0.937303 -0.559842 0.859353 0.055061 0.079671 -0.502129
24922.108969572 0.180952 -0.968898 -0.540312 0.859228 0.054876 0.079341 -0.502415
24922.208918591 0.179067 -0.999569 -0.520671 0.859189 0.055571 0.079060 -0.502450
24922.308867529 0.177240 -1.029317 -0.502346 0.859746 0.056286 0.077600 -0.501645
24922.408816558 0.174753 -1.057730 -0.476131 0.861683 0.056900 0.076876 -0.498352
24922.508915558 0.173068 -1.088229 -0.457602 0.861250 0.057808 0.075732 -0.499171
24922.608864591 0.171036 -1.118674 -0.437806 0.861062 0.058839 0.075039 -0.499479
24922.708813591 0.169655 -1.147946 -0.418229 0.860965 0.059619 0.074060 -0.499700
24922.808912563 0.164589 -1.178362 -0.390482 0.862800 0.060238 0.073844 -0.496481
24922.908861529 0.162560 -1.208523 -0.371813 0.862521 0.060652 0.073289 -0.496999
24923.008810563 0.160659 -1.238941 -0.352017 0.862360 0.060790 0.073186 -0.497276
24923.108759558 0.158974 -1.269426 -0.332893 0.861925 0.060871 0.072703 -0.498091
24923.208858563 0.153371 -1.299996 -0.307765 0.862390 0.060668 0.072739 -0.497304
24923.308807596 0.151624 -1.330074 -0.288319 0.862125 0.060821 0.072832 -0.497732
24923.408756558 0.149570 -1.360402 -0.267820 0.862124 0.060769 0.072963 -0.497721
24923.508855529 0.149057 -1.391512 -0.247582 0.861735 0.060468 0.072850 -0.498447
24923.608804591 0.144652 -1.424037 -0.220520 0.861753 0.060661 0.074041 -0.498217
24923.708753591 0.142565 -1.454312 -0.202381 0.861119 0.060513 0.074138 -0.499315
24923.808702591 0.140541 -1.485463 -0.181774 0.860727 0.060665 0.074415 -0.499931
24923.908801591 0.137718 -1.519632 -0.156295 0.860648 0.060810 0.073774 -0.500144
24924.008750562 0.136266 -1.550588 -0.137935 0.860697 0.060436 0.073485 -0.500148
24924.108699562 0.133205 -1.580014 -0.118947 0.860283 0.061120 0.072934 -0.500858
24924.208798562 0.129884 -1.618929 -0.094680 0.860113 0.061649 0.072977 -0.501078
24924.308747558 0.128257 -1.649814 -0.077837 0.859403 0.061726 0.072299 -0.502383
24924.408696558 0.127069 -1.681882 -0.057842 0.858695 0.062332 0.072178 -0.503536
24924.508645591 0.124926 -1.718419 -0.028023 0.859439 0.062438 0.072370 -0.502224
24924.608744591 0.122563 -1.749168 -0.009013 0.859257 0.062375 0.072014 -0.502595
24924.708693558 0.120559 -1.779541 0.010413 0.859029 0.062550 0.071203 -0.503078
24924.808642591 0.117230 -1.810989 0.041822 0.860300 0.062446 0.071162 -0.500920
24924.908741591 0.117052 -1.842367 0.060023 0.859336 0.062668 0.070711 -0.502607
24925.008690558 0.117422 -1.873654 0.078932 0.857516 0.063762 0.069417 -0.505749
24925.108639558 0.116048 -1.907113 0.105732 0.856897 0.063837 0.068738 -0.506881
24925.208588591 0.114711 -1.938779 0.123545 0.854515 0.064075 0.069228 -0.510789
24925.308687562 0.111669 -1.970108 0.151160 0.854110 0.064610 0.069708 -0.511334
24925.408636591 0.110461 -2.002483 0.167861 0.851646 0.064450 0.069570 -0.515465
24925.508585591 0.108254 -2.033340 0.196594 0.851711 0.064078 0.069821 -0.515371
24925.608684591 0.106873 -2.066742 0.215399 0.849506 0.063687 0.069994 -0.519023
24925.708633591 0.104963 -2.099524 0.238680 0.846835 0.062944 0.070433 -0.523401
24925.808582591 0.104027 -2.127887 0.251553 0.841998 0.063558 0.069266 -0.531227
24925.908531591 0.100546 -2.157826 0.269380 0.837921 0.063825 0.068983 -0.537639
24926.008630591 0.098540 -2.187843 0.283886 0.833703 0.063834 0.068770 -0.544184
24926.108579562 0.097186 -2.213788 0.295015 0.829012 0.063842 0.068350 -0.551355
24926.208528591 0.095983 -2.235107 0.304072 0.824582 0.064036 0.068262 -0.557946
24926.308627529 0.095791 -2.248297 0.309919 0.822405 0.063859 0.068270 -0.561169
24926.408576562 0.095624 -2.250750 0.311959 0.823298 0.063895 0.068197 -0.559863
24926.508525591 0.096176 -2.251435 0.310438 0.822885 0.064110 0.067594 -0.560519
24926.608475824 0.096870 -2.250183 0.310008 0.823167 0.063993 0.067580 -0.560120
24926.708573629 0.097310 -2.249156 0.310482 0.823555 0.063855 0.067700 -0.559550
24926.808522534 0.097279 -2.248619 0.311846 0.824330 0.063692 0.067898 -0.558402
24926.908471591 0.097088 -2.246282 0.312030 0.823790 0.063407 0.068175 -0.559198
24927.008570557 0.097129 -2.240959 0.308489 0.819328 0.063992 0.067209 -0.565764
24927.108519543 0.098334 -2.231845 0.299321 0.810646 0.064719 0.065980 -0.578197
24927.208468591 0.100283 -2.227076 0.286944 0.802440 0.064698 0.065369 -0.589603
24927.308567557 0.101493 -2.215066 0.277186 0.794310 0.065631 0.063749 -0.600583
24927.408516557 0.101763 -2.199284 0.269545 0.788914 0.065829 0.062918 -0.607719
24927.508465591 0.103190 -2.180505 0.262397 0.786546 0.065585 0.062665 -0.610833
24927.608414591 0.102838 -2.162033 0.255775 0.784988 0.065587 0.062490 -0.612852
24927.708513529 0.105409 -2.139286 0.249899 0.785085 0.065522 0.062294 -0.612754
24927.808462591 0.105780 -2.118105 0.244136 0.785935 0.065201 0.062653 -0.611661
24927.908411562 0.105982 -2.097349 0.237022 0.786738 0.064720 0.062909 -0.610653
24928.008510595 0.106305 -2.071738 0.227952 0.785945 0.065338 0.062216 -0.611678
24928.108459557 0.107783 -2.047142 0.218521 0.782376 0.065504 0.062117 -0.616229
24928.208408557 0.109213 -2.020339 0.205075 0.773498 0.066252 0.060232 -0.627442
24928.308357590 0.110512 -1.993110 0.192348 0.761975 0.066976 0.058333 -0.641487
24928.408456590 0.111469 -1.967191 0.178878 0.751816 0.067265 0.057627 -0.653397
24928.508405590 0.111012 -1.934420 0.170702 0.740678 0.067050 0.056356 -0.666126
24928.608354557 0.109349 -1.901983 0.166292 0.731532 0.068537 0.055201 -0.676104
24928.708453557 0.109151 -1.880844 0.155231 0.720891 0.068558 0.054436 -0.687498
24928.808402562 0.109196 -1.857606 0.147212 0.710768 0.068928 0.053256 -0.698013
24928.908351562 0.108403 -1.840853 0.141521 -0.704144 -0.068733 -0.052924 0.704739
24929.008300590 0.107790 -1.822367 0.138255 -0.696605 -0.069110 -0.052136 0.712213
24929.108399557 0.108568 -1.807174 0.139772 -0.687684 -0.069182 -0.051397 0.720877
24929.208348581 0.107747 -1.798618 0.140695 -0.680441 -0.069205 -0.050930 0.727748
24929.308297557 0.106848 -1.787818 0.140734 -0.678684 -0.068752 -0.050915 0.729431
24929.408397152 0.107295 -1.767852 0.142224 -0.678361 -0.068644 -0.050116 0.729797
24929.508345590 0.106571 -1.753159 0.142971 -0.678835 -0.068044 -0.050493 0.729386
24929.608294562 0.105449 -1.735299 0.142852 -0.679412 -0.067754 -0.050759 0.728857
24929.708243557 0.104803 -1.716332 0.142665 -0.680183 -0.067343 -0.050459 0.728196
24929.808342590 0.103324 -1.699210 0.142522 -0.681627 -0.066949 -0.050918 0.726849
24929.908291590 0.101895 -1.681209 0.142734 -0.681975 -0.066400 -0.051587 0.726526
24930.008240562 0.100418 -1.657220 0.145004 -0.679207 -0.066094 -0.051518 0.729147
24930.108339557 0.099208 -1.637861 0.145894 -0.678583 -0.065764 -0.051533 0.729757
24930.208288557 0.098031 -1.618360 0.146548 -0.678355 -0.065636 -0.051686 0.729969
24930.308237590 0.096444 -1.602015 0.144660 -0.674585 -0.061809 -0.051775 0.733780
24930.408186562 0.093996 -1.589852 0.143447 -0.670802 -0.052552 -0.057530 0.737531
24930.508285590 0.092680 -1.576544 0.141287 -0.669755 -0.043144 -0.066471 0.738342
24930.608234557 0.090535 -1.563605 0.142521 -0.665243 -0.032833 -0.075794 0.742044
24930.708183590 0.086780 -1.551202 0.144609 -0.662577 -0.023807 -0.084299 0.743854
24930.808282561 0.084163 -1.536162 0.144386 -0.663796 -0.016589 -0.091322 0.742132
24930.908231561 0.082072 -1.516625 0.144727 -0.664551 -0.012567 -0.094835 0.741094
24931.008180590 0.080241 -1.493669 0.144564 -0.666049 -0.012123 -0.094949 0.739740
24931.108129590 0.079111 -1.471488 0.146781 -0.666916 -0.013527 -0.094303 0.739018
24931.208228557 0.078391 -1.449362 0.147061 -0.666877 -0.014497 -0.092033 0.739320
24931.308177590 0.076973 -1.429415 0.148357 -0.666748 -0.014342 -0.091874 0.739459
24931.408126590 0.075161 -1.407820 0.146229 -0.669646 -0.014165 -0.092674 0.736739
24931.508225590 0.074348 -1.386925 0.147405 -0.669327 -0.013868 -0.091803 0.737144
24931.608174557 0.074088 -1.366905 0.148071 -0.670853 -0.015786 -0.091375 0.735770
24931.708123590 0.078593 -1.331138 0.148007 -0.671564 -0.026230 -0.071442 0.737028
24931.808072590 0.093974 -1.282203 0.132651 -0.679564 -0.050205 -0.026483 0.731417
24931.908171557 0.100810 -1.255115 0.140821 -0.680705 -0.077040 -0.017015 0.728296
24932.008120590 0.098175 -1.250726 0.134681 -0.686038 -0.050728 -0.023110 0.725428
24932.108069557 0.097169 -1.249203 0.123760 -0.686740 -0.015410 -0.034241 0.725933
24932.208168561 0.095053 -1.235221 0.129968 -0.689158 0.002149 -0.053195 0.722653
24932.308117561 0.090431 -1.227586 0.127253 -0.688454 0.018784 -0.061368 0.722435
24932.408066590 0.087434 -1.212022 0.130107 -0.688435 0.024837 -0.068726 0.721607
24932.508015556 0.085607 -1.194732 0.130287 -0.687811 0.026340 -0.073136 0.721716
24932.608114556 0.084119 -1.176634 0.129740 -0.686379 0.030688 -0.076022 0.722608
24932.708063528 0.084587 -1.157419 0.127934 -0.686994 0.028891 -0.075279 0.722176
24932.808012590 0.084328 -1.136180 0.128441 -0.687092 0.029214 -0.075658 0.722029
24932.908111590 0.083373 -1.118348 0.128358 -0.686345 0.030928 -0.076579 0.722571
24933.008062437 0.081059 -1.107044 0.126527 -0.687092 0.028472 -0.079208 0.721679
24933.108009556 0.077429 -1.082358 0.133562 -0.689606 0.018268 -0.085130 0.718931
24933.207958590 0.072955 -1.054984 0.142568 -0.689240 -0.000100 -0.091968 0.718672
24933.308057556 0.066123 -1.025416 0.155629 -0.687012 -0.028917 -0.096387 0.719644
24933.408007042 0.067402 -0.987927 0.166231 -0.687495 -0.063739 -0.090152 0.717747
24933.507955590 0.062788 -0.981534 0.163211 -0.697375 -0.064222 -0.096473 0.707274
24933.608054561 0.061665 -0.971786 0.164937 0.702175 0.062374 0.106111 -0.701285
24933.708003590 0.060227 -0.959298 0.168679 0.702508 0.062025 0.116652 -0.699305
24933.807952561 0.058706 -0.942243 0.173266 0.700891 0.062334 0.126987 -0.699100
24933.907901590 0.058932 -0.923549 0.176788 0.700188 0.063835 0.130994 -0.698929
24934.008000556 0.056971 -0.910731 0.178773 -0.698735 -0.063979 -0.136049 0.699405
24934.107943116 0.057233 -0.890290 0.178754 -0.698444 -0.065382 -0.134521 0.699861
24934.207885520 0.055647 -0.869186 0.178014 -0.697698 -0.065119 -0.133116 0.700897
24934.307977946 0.054845 -0.850691 0.177679 -0.698009 -0.064789 -0.133623 0.700522
24934.407920321 0.054347 -0.833975 0.177729 -0.698018 -0.064538 -0.135377 0.700199
24934.507862724 0.054798 -0.819380 0.171876 -0.698501 -0.065149 -0.133747 0.699975
24934.607805128 0.055654 -0.807258 0.170106 -0.698410 -0.064462 -0.133845 0.700110
24934.707897555 0.055809 -0.793612 0.169362 -0.698021 -0.063388 -0.137019 0.699982
24934.807839896 0.056898 -0.772912 0.169123 -0.699295 -0.065519 -0.131651 0.699544
24934.907782357 0.065608 -0.738499 0.161146 0.702496 0.071443 0.102096 -0.700694
24935.007874750 0.077686 -0.678642 0.142769 0.707592 0.083764 0.042000 -0.700381
24935.107823556 0.083007 -0.627761 0.120834 0.706929 0.103286 0.005624 -0.699680
24935.207772589 0.087613 -0.602221 0.123140 0.707865 0.122570 -0.003020 -0.695625
24935.307721589 0.088996 -0.589945 0.121512 0.709819 0.123809 -0.001717 -0.693416
24935.407820527 0.088574 -0.583187 0.121833 0.710185 0.111500 0.004703 -0.695113
24935.507769561 0.084390 -0.583483 0.116734 0.711343 0.088709 0.014018 -0.697084
24935.607718589 0.074622 -0.595024 0.109348 0.712374 0.051712 0.026318 -0.699398
24935.707817556 0.064844 -0.608879 0.096505 0.710963 0.009198 0.040356 -0.702010
24935.807766561 0.062814 -0.596671 0.101970 0.710007 -0.000785 0.058886 -0.701728
24935.907715589 0.060801 -0.575105 0.102127 0.709729 0.001738 0.058528 -0.702037
24936.007664589 0.055671 -0.557748 0.098753 0.710632 -0.015599 0.067652 -0.700131
24936.107763589 0.050288 -0.533780 0.100174 0.710886 -0.015040 0.072585 -0.699390
24936.207712527 0.049757 -0.519741 0.098929 0.709706 -0.020848 0.076845 -0.699984
24936.307661589 0.046221 -0.495770 0.098962 0.708959 -0.022881 0.078391 -0.700506
24936.407760589 0.051753 -0.480476 0.096447 0.705834 -0.023500 0.078462 -0.703627
24936.507709556 0.049301 -0.456231 0.097926 0.706695 -0.022819 0.079920 -0.702619
24936.607658556 0.047375 -0.430911 0.100682 0.706558 -0.019036 0.082034 -0.702626
24936.707757589 0.043128 -0.406831 0.105212 0.707702 -0.012667 0.086506 -0.701081
24936.807706589 0.048277 -0.405641 0.111208 0.705488 -0.001977 0.091206 -0.702826
24936.907655556 0.049381 -0.395655 0.121111 0.705296 0.016013 0.097605 -0.701979
24937.007604589 0.052591 -0.394482 0.132785 0.707692 0.046066 0.103079 -0.697442
24937.107703589 0.053995 -0.360691 0.149898 0.706320 0.087668 0.103946 -0.694710
24937.207652589 0.055113 -0.338314 0.154931 0.708758 0.106638 0.095796 -0.690734
24937.307601589 0.052699 -0.334435 0.139774 0.706267 0.089309 0.092910 -0.696117
24937.407700560 0.048894 -0.325236 0.131339 0.704961 0.072447 0.092358 -0.699465
24937.507649560 0.050012 -0.312150 0.132756 0.706515 0.072937 0.091119 -0.698007
24937.607598556 0.047804 -0.303945 0.137379 0.705597 0.075145 0.093330 -0.698409
24937.707547589 0.046952 -0.295113 0.145047 0.704697 0.077646 0.092580 -0.699144
24937.807647122 0.045212 -0.290444 0.149684 0.705898 0.073752 0.098941 -0.697480
24937.907595589 0.045335 -0.284757 0.151837 0.703818 0.072496 0.103745 -0.699015
24938.007544560 0.044351 -0.281310 0.157084 0.701508 0.071291 0.111820 -0.700215
24938.107643589 0.042164 -0.276346 0.161765 -0.696911 -0.071154 -0.116513 0.704044
24938.207592556 0.041249 -0.264427 0.165448 -0.688259 -0.070038 -0.126891 0.710840
24938.307541560 0.039422 -0.248243 0.166186 -0.686731 -0.064130 -0.133594 0.711647
24938.407490589 0.037066 -0.231060 0.166947 -0.685793 -0.059770 -0.140112 0.711677
24938.507589527 0.037857 -0.209327 0.165478 -0.686329 -0.057634 -0.138064 0.711736
24938.607538560 0.036848 -0.186395 0.166044 -0.687945 -0.057892 -0.138924 0.709986
24938.707487589 0.036205 -0.165059 0.165183 -0.687357 -0.058134 -0.138786 0.710562
24938.807586589 0.036483 -0.144243 0.165327 -0.687438 -0.059563 -0.137579 0.710600
24938.907535556 0.036360 -0.127865 0.165408 -0.687933 -0.060150 -0.137210 0.710144
24939.007484555 0.034681 -0.117935 0.163088 -0.686878 -0.059782 -0.135478 0.711527
24939.107433555 0.034065 -0.110141 0.162705 -0.687230 -0.058007 -0.136084 0.711218
24939.207532598 0.033630 -0.096883 0.160746 -0.685587 -0.056433 -0.134303 0.713266
24939.307481589 0.034796 -0.080547 0.155594 -0.686151 -0.054518 -0.123956 0.714745
24939.407430555 0.039474 -0.057978 0.145080 -0.688106 -0.053381 -0.098447 0.716916
24939.507529560 0.048447 -0.017272 0.127027 -0.692071 -0.055206 -0.049303 0.718025
24939.607478560 0.056594 0.027220 0.107091 -0.691927 -0.060805 -0.011493 0.719310
24939.707427527 0.047088 0.061673 0.096719 -0.686075 -0.059150 -0.009920 0.725054
24939.807376574 0.035418 0.093051 0.096693 -0.690049 -0.047352 -0.013803 0.722080
24939.907475560 0.032294 0.133597 0.093699 -0.690821 -0.041997 -0.008977 0.721749
24940.007424555 0.030224 0.177767 0.095431 -0.690479 -0.044487 -0.006404 0.721954
24940.107373560 0.023035 0.223043 0.096692 -0.691753 -0.040622 -0.005682 0.720968
24940.207472560 0.017461 0.268194 0.100276 -0.691083 -0.043745 -0.005182 0.721432
24940.307421589 0.011146 0.311064 0.102146 -0.691077 -0.043275 -0.005340 0.721465
24940.407370560 0.005161 0.352345 0.104543 -0.691305 -0.042110 -0.005904 0.721310
24940.507319589 -0.001651 0.395413 0.106415 -0.691419 -0.042216 -0.005410 0.721199
24940.607418527 -0.008666 0.437453 0.109597 -0.691513 -0.042869 -0.005482 0.721070
24940.707367560 0.007762 0.448685 0.102824 -0.692547 -0.042099 -0.006102 0.720117
24940.807317122 0.001569 0.491906 0.105070 -0.691593 -0.042176 -0.005751 0.721032
24940.907415555 -0.001102 0.527951 0.106070 -0.691851 -0.041292 -0.005940 0.720834
24941.007364555 -0.004643 0.565674 0.110682 -0.693102 -0.043096 -0.008066 0.719505
24941.107313560 -0.010110 0.605141 0.116486 -0.693975 -0.047455 -0.010612 0.718355
24941.207262536 -0.016400 0.643383 0.121305 -0.694287 -0.053174 -0.016466 0.717543
24941.307361588 0.003009 0.621291 0.118058 -0.694644 -0.067623 -0.023010 0.715798
24941.407310555 -0.001843 0.662441 0.134219 -0.693545 -0.089047 -0.027997 0.714340
24941.507259588 0.011702 0.585696 0.119336 -0.694146 -0.069183 -0.043734 0.715166
24941.607358560 0.021002 0.536140 0.117034 -0.693943 -0.068960 -0.049195 0.715030
24941.707307588 0.020069 0.522872 0.119284 -0.691919 -0.069714 -0.048170 0.716985
24941.807256560 0.019764 0.538674 0.118742 -0.691992 -0.070470 -0.047909 0.716858
24941.907205588 0.017719 0.557304 0.117675 -0.692012 -0.070683 -0.047439 0.716849
24942.007304588 0.016818 0.572850 0.117369 -0.692089 -0.071638 -0.046582 0.716737
24942.107257150 0.015087 0.581173 0.118941 -0.692833 -0.073351 -0.045379 0.715921
24942.207202588 0.013287 0.577844 0.120129 -0.696989 -0.071736 -0.047028 0.711933
24942.307301555 0.012325 0.578950 0.126383 0.712308 0.070464 0.048637 -0.696625
24942.407250555 0.013813 0.577685 0.133403 0.733722 0.069341 0.050673 -0.674000
24942.507199560 0.008812 0.579947 0.139756 0.759784 0.067611 0.053372 -0.644444
24942.607148593 0.007573 0.592238 0.154982 0.784510 0.065731 0.055930 -0.614080
24942.707247588 0.007566 0.587138 0.164713 0.808054 0.063442 0.058211 -0.582783
24942.807196531 0.001757 0.581758 0.178786 0.830863 0.061868 0.060523 -0.549705
24942.907145588 -0.002430 0.596061 0.192871 0.848546 0.060690 0.062383 -0.521914
24943.007244588 -0.004125 0.606088 0.199671 0.860435 0.059575 0.063174 -0.502108
24943.107193560 -0.005893 0.613956 0.205455 0.870771 0.058609 0.064209 -0.483942
24943.207142588 -0.007348 0.619869 0.211430 0.879683 0.057532 0.064912 -0.467583
24943.307091588 -0.009943 0.619898 0.220999 0.886390 0.056603 0.065777 -0.454733
24943.407190588 -0.011446 0.620021 0.225189 0.890073 0.056139 0.065726 -0.447548
24943.507139555 -0.013337 0.618822 0.230071 0.893885 0.056068 0.065188 -0.439974
24943.607088588 -0.015019 0.614693 0.237846 0.897976 0.055501 0.066318 -0.431464
24943.707187560 -0.017546 0.611513 0.246152 0.902258 0.055239 0.066522 -0.422437
24943.807136555 -0.020092 0.608265 0.254170 0.906684 0.054746 0.067018 -0.412838
24943.907085555 -0.021787 0.605104 0.262473 0.911087 0.054223 0.067638 -0.402995
24944.007034560 -0.022789 0.602334 0.270595 0.914901 0.053693 0.068074 -0.394258
24944.107133531 -0.023713 0.599064 0.277605 0.917053 0.053497 0.067886 -0.389285
24944.207082559 -0.025159 0.594347 0.284505 0.917961 0.053247 0.068492 -0.387068
24944.307031588 -0.025739 0.588940 0.289822 0.917804 0.053612 0.068400 -0.387405
24944.407130555 -0.026934 0.582149 0.296892 0.917881 0.053568 0.068818 -0.387155
24944.507079555 -0.027532 0.573777 0.303629 0.917917 0.053699 0.068655 -0.387080
24944.607028555 -0.028744 0.569353 0.311708 0.917852 0.053566 0.068817 -0.387225
24944.706977588 -0.029585 0.563734 0.318093 0.917847 0.053736 0.069059 -0.387170
24944.807081026 -0.030234 0.557536 0.325072 0.917782 0.054692 0.068469 -0.387294
24944.907025588 -0.028636 0.552102 0.332237 0.917893 0.059446 0.064733 -0.386974
24945.006974559 -0.020942 0.545423 0.336943 0.918005 0.064188 0.054398 -0.387541
24945.107073588 -0.011029 0.539288 0.342246 0.918179 0.069918 0.040063 -0.387884
24945.207022531 -0.002687 0.530777 0.351272 0.918459 0.074687 0.028426 -0.387359
24945.306971531 0.004913 0.523456 0.358831 0.918763 0.079035 0.017386 -0.386427
24945.406921469 0.009925 0.515875 0.366030 0.919233 0.082019 0.009671 -0.384954
24945.507019593 0.011849 0.506177 0.374921 0.919390 0.084013 0.006156 -0.384222
24945.606968588 0.013230 0.499555 0.381598 0.920667 0.084481 0.002868 -0.381086
24945.706917588 0.012329 0.489485 0.392540 0.921571 0.084343 0.004400 -0.378911
24945.807016554 0.010618 0.481881 0.401334 0.922947 0.083925 0.005542 -0.375627
24945.906965554 0.009363 0.473733 0.409683 0.924130 0.083148 0.006055 -0.372873
24946.006914588 0.007085 0.467711 0.420140 0.925215 0.082895 0.007346 -0.370204
24946.107013554 0.006190 0.461436 0.428178 0.926238 0.082352 0.006687 -0.367773
24946.206962554 0.003874 0.455417 0.437416 0.927472 0.082207 0.007467 -0.364667
24946.306911554 0.001933 0.448988 0.446465 0.928832 0.081454 0.007414 -0.361361
24946.406860559 0.000617 0.443500 0.454796 0.930304 0.081260 0.008252 -0.357580
24946.506959588 -0.000532 0.437068 0.463484 0.931980 0.080738 0.008163 -0.353311
24946.606908526 -0.004104 0.428409 0.474340 0.933723 0.079428 0.010710 -0.348909
24946.706857588 -0.008634 0.419229 0.486699 0.935910 0.076688 0.016489 -0.343394
24946.806959635 -0.020058 0.419387 0.514204 0.952397 0.068267 0.029457 -0.295655
24946.906905616 -0.040309 0.407187 0.542049 0.952746 0.068460 0.062423 -0.289296
24947.006854559 -0.058253 0.394950 0.570737 0.951224 0.066108 0.093548 -0.286444
24947.106803588 -0.060700 0.394831 0.577472 0.951508 0.067659 0.095885 -0.284360
24947.206902559 -0.059283 0.403387 0.581868 0.952225 0.079002 0.091604 -0.280420
24947.306851559 -0.060122 0.397941 0.584695 0.951162 0.076860 0.092408 -0.284332
24947.406800554 -0.055180 0.399542 0.594942 0.952472 0.085672 0.092822 -0.277204
24947.506899588 -0.057091 0.394956 0.607650 0.953008 0.089240 0.095714 -0.273224
24947.606848588 -0.058183 0.394656 0.626538 0.956430 0.093837 0.097834 -0.258581
24947.706797588 -0.061315 0.391648 0.641295 0.961033 0.093276 0.098580 -0.240826
24947.806749635 -0.062417 0.389527 0.657130 0.965429 0.092090 0.098680 -0.222998
24947.906845588 -0.062975 0.386347 0.669788 0.969656 0.091438 0.097627 -0.204633
24948.006794554 -0.064961 0.382485 0.680502 0.973474 0.089972 0.097026 -0.186652
24948.106743587 -0.066664 0.380506 0.693174 0.977006 0.089126 0.095777 -0.168350
24948.206842587 -0.070632 0.377299 0.710543 0.980825 0.080990 0.095505 -0.149338
24948.306791587 -0.075604 0.371595 0.721840 0.986226 0.060464 0.091636 -0.123713
24948.406740587 -0.085345 0.359767 0.741475 0.990775 0.031886 0.090738 -0.095472
24948.506689587 -0.084872 0.360232 0.755433 0.992984 0.031129 0.082149 -0.079152
24948.606788587 -0.089057 0.361701 0.780151 0.993727 0.030956 0.082036 -0.069416
24948.706737587 -0.094285 0.355897 0.812553 0.993573 0.030319 0.083652 -0.069969
24948.806689573 -0.097926 0.353064 0.841575 0.993811 0.030261 0.083106 -0.067206
24948.906785587 -0.103005 0.349516 0.870655 0.993769 0.030410 0.083723 -0.066996
24949.006734554 -0.107856 0.347027 0.898443 0.993739 0.030687 0.083721 -0.067324
24949.106679581 -0.112366 0.344494 0.926757 0.993779 0.031089 0.083291 -0.067081
24949.206623331 -0.117337 0.341077 0.955823 0.993750 0.031759 0.083103 -0.067429
24949.306717655 -0.121926 0.337513 0.982777 0.993767 0.032030 0.083045 -0.067120
24949.406661929 -0.126647 0.334600 1.011604 0.993781 0.032578 0.082890 -0.066839
24949.506606265 -0.131480 0.331529 1.040475 0.993828 0.033295 0.082658 -0.066068
24949.606700527 -0.136116 0.326830 1.069349 0.993877 0.032543 0.082713 -0.065641
24949.706644858 -0.140604 0.322613 1.096734 0.993825 0.032506 0.082924 -0.066165
24949.806589160 -0.144842 0.318024 1.125085 0.993645 0.033003 0.082170 -0.069485
24949.906533463 -0.150672 0.311045 1.157958 0.993033 0.033639 0.083530 -0.076005
24950.006627729 -0.155721 0.302378 1.187018 0.991955 0.034829 0.082675 -0.089319
24950.106576587 -0.158531 0.290973 1.215063 0.990411 0.036175 0.082494 -0.104744
24950.206525587 -0.161987 0.277452 1.244216 0.988226 0.037991 0.082137 -0.123370
24950.306624559 -0.165500 0.261305 1.271180 0.985093 0.039920 0.081932 -0.145898
24950.406573559 -0.169917 0.249663 1.298399 0.982280 0.041246 0.081147 -0.163826
24950.506522559 -0.173205 0.232218 1.325834 0.978427 0.042322 0.080831 -0.185352
24950.606471559 -0.177129 0.213256 1.353136 0.973998 0.043681 0.079926 -0.207442
24950.706570587 -0.181285 0.193737 1.380214 0.969151 0.045433 0.078337 -0.229227
24950.806519587 -0.185704 0.172818 1.406292 0.963721 0.047264 0.077733 -0.250929
24950.906468587 -0.190233 0.154474 1.428987 0.958460 0.048942 0.077202 -0.270183
24951.006567554 -0.194134 0.141981 1.451204 0.957700 0.049486 0.077978 -0.272547
