time, px, py, pz, qw, qx, qy, qz, vx, vy, vz
13087.720790261999355, 0.00565243, -0.111181, 0.0504966, 0.749407, 0.220171, -0.621475, 0.0606773, 0.120961, -0.0678096, 0.0974981
13087.754106595000849, 0.000439601, -0.116903, 0.056166, 0.75277, 0.227728, -0.614163, 0.0654256, 0.149119, -0.0744925, 0.143242
13087.787422928000524, -0.00970813, -0.118401, 0.0627419, 0.751684, 0.234879, -0.612488, 0.068272, 0.182778, -0.0425053, 0.189038
13087.820739257000241, -0.024763, -0.122752, 0.0657189, 0.747207, 0.242878, -0.614235, 0.0735318, 0.188811, -0.000192703, 0.228713
13087.854055623000022, -0.029348, -0.127819, 0.0662054, 0.741487, 0.249667, -0.616945, 0.0851019, 0.190751, 0.0414734, 0.241666
13087.887524633000794, -0.0329402, -0.127087, 0.0721825, 0.735013, 0.255217, -0.620212, 0.0997852, 0.184201, 0.071556, 0.241101
13087.920838256999559, -0.0398864, -0.131861, 0.0768283, 0.729781, 0.261831, -0.621024, 0.114859, 0.176064, 0.0593189, 0.26222
13087.954154627999742, -0.0458451, -0.140126, 0.0805476, 0.724668, 0.267898, -0.621957, 0.127502, 0.178941, 0.0392267, 0.281961
13087.987470956999459, -0.0500741, -0.145766, 0.0799106, 0.720186, 0.27197, -0.622855, 0.139341, 0.165241, 0.0316129, 0.28624
13088.02078726199943, -0.0535538, -0.153701, 0.084703, 0.714677, 0.277984, -0.623836, 0.150964, 0.18228, 0.0564355, 0.300089
13088.054103623000628, -0.05808, -0.162664, 0.0876386, 0.705853, 0.284293, -0.626872, 0.167273, 0.178223, 0.0907981, 0.293122
13088.087419923000198, -0.0619285, -0.171013, 0.0895569, 0.697883, 0.289358, -0.627775, 0.18743, 0.169947, 0.103797, 0.297605
13088.120736266000677, -0.065274, -0.175217, 0.0973526, 0.689597, 0.293883, -0.628842, 0.206513, 0.187635, 0.103015, 0.309554
13088.154052600000796, -0.0714157, -0.173642, 0.105043, 0.681499, 0.296356, -0.630485, 0.2241, 0.184925, 0.0822178, 0.30586
13088.187368922999667, -0.0753995, -0.171917, 0.1104, 0.674086, 0.299049, -0.63211, 0.237937, 0.15651, 0.0526077, 0.286731
13088.22068523300004, -0.0827927, -0.177621, 0.116212, 0.670775, 0.302801, -0.630035, 0.247846, 0.133855, 0.0322666, 0.28519
13088.25415158999931, -0.090651, -0.183182, 0.121553, 0.667035, 0.306515, -0.629423, 0.254832, 0.153479, 0.0182718, 0.31668
13088.287467923000804, -0.0922492, -0.177077, 0.125462, 0.663485, 0.308689, -0.629745, 0.260616, 0.122932, 0.00398726, 0.287019
13088.320784265999464, -0.0960958, -0.173355, 0.128991, 0.663392, 0.310155, -0.627411, 0.264708, 0.0927639, -0.0158526, 0.280971
13088.354100590000598, -0.0982314, -0.174314, 0.130785, 0.662209, 0.313406, -0.625932, 0.267328, 0.0841948, -0.0283261, 0.285548
13088.387416933001077, -0.101604, -0.173637, 0.133817, 0.661962, 0.31429, -0.624502, 0.270233, 0.0814798, -0.0509256, 0.285214
13088.420733257000393, -0.104858, -0.173878, 0.136492, 0.660041, 0.315474, -0.625481, 0.271285, 0.0777436, -0.0820022, 0.29188
13088.454049623000174, -0.103388, -0.166847, 0.137783, 0.661014, 0.315792, -0.624485, 0.27084, 0.0341116, -0.111738, 0.257276
13088.487365957000293, -0.10697, -0.169546, 0.139472, 0.662797, 0.315974, -0.623359, 0.268859, 0.0197227, -0.14308, 0.271335
13088.52068226099982, -0.109838, -0.174194, 0.141181, 0.664628, 0.315389, -0.623312, 0.265106, -0.00808127, -0.176701, 0.268944
13088.553998800000045, -0.108902, -0.173764, 0.140797, 0.668543, 0.312176, -0.622153, 0.261766, -0.0513994, -0.204591, 0.245177
13088.587464932999865, -0.111779, -0.178748, 0.139985, 0.672346, 0.310031, -0.621344, 0.256443, -0.0740064, -0.241465, 0.245938
13088.620781232999434, -0.110675, -0.183655, 0.136773, 0.677253, 0.30618, -0.620435, 0.250283, -0.108461, -0.283643, 0.226243
13088.654097595001076, -0.109037, -0.191661, 0.133866, 0.684152, 0.30108, -0.618397, 0.242637, -0.123228, -0.331323, 0.223509
13088.687413923000349, -0.107228, -0.201509, 0.130584, 0.691304, 0.29705, -0.617029, 0.230512, -0.126909, -0.36117, 0.218935
13088.720730261000426, -0.104849, -0.216423, 0.125096, 0.698587, 0.293732, -0.615022, 0.21782, -0.112991, -0.357563, 0.225336
13088.754046628000651, -0.102001, -0.226017, 0.120767, 0.703153, 0.289195, -0.615295, 0.208218, -0.0992217, -0.33422, 0.219051
13088.787363395000284, -0.100736, -0.23518, 0.116813, 0.707891, 0.285204, -0.614351, 0.200304, -0.111286, -0.325596, 0.212842
13088.820679266000298, -0.101648, -0.245842, 0.113591, 0.713163, 0.282936, -0.61239, 0.190588, -0.117957, -0.320945, 0.214149
13088.853995595000015, -0.10052, -0.25525, 0.108841, 0.720316, 0.281585, -0.607347, 0.181613, -0.12929, -0.305842, 0.198821
13088.887311956999838, -0.0995213, -0.26555, 0.104409, 0.726767, 0.279827, -0.602569, 0.174406, -0.108704, -0.294782, 0.205562
13088.920628232999661, -0.0995957, -0.273822, 0.0997733, 0.732443, 0.278475, -0.598224, 0.167652, -0.120776, -0.286975, 0.184067
13088.954094594999333, -0.099932, -0.282824, 0.0989485, 0.740019, 0.278122, -0.591009, 0.160401, -0.0851894, -0.276273, 0.177122
13088.987410928000827, -0.0978507, -0.292723, 0.0974348, 0.744389, 0.277988, -0.587259, 0.15406, -0.0433517, -0.265694, 0.161448
13089.020727275999889, -0.0970323, -0.301871, 0.0958549, 0.747688, 0.277885, -0.584636, 0.148132, -0.00407578, -0.251008, 0.149017
13089.054043590000219, -0.095978, -0.308061, 0.0949529, 0.749003, 0.277597, -0.583972, 0.144606, 0.0187678, -0.218905, 0.12054
13089.087359933000698, -0.0957188, -0.313892, 0.0927251, 0.751702, 0.276154, -0.580834, 0.145999, 0.035025, -0.193726, 0.101469
13089.120676260999971, -0.0942191, -0.32151, 0.0957638, 0.752461, 0.276731, -0.57879, 0.149076, 0.0723085, -0.176642, 0.103211
13089.153992622999795, -0.0925293, -0.324629, 0.0967614, 0.753037, 0.278336, -0.576575, 0.151742, 0.0804654, -0.155294, 0.0812821
13089.187308956999914, -0.0915277, -0.33028, 0.105538, 0.753651, 0.281661, -0.57355, 0.154004, 0.131079, -0.125338, 0.0830243
13089.220625747000668, -0.09035, -0.33613, 0.116456, 0.751297, 0.285245, -0.574339, 0.155959, 0.171495, -0.0992973, 0.0728602
13089.253941627999666, -0.0895989, -0.338063, 0.124905, 0.749139, 0.289858, -0.574296, 0.157977, 0.189256, -0.0566306, 0.0548181
13089.287407932999486, -0.0878669, -0.340049, 0.131592, 0.74575, 0.29496, -0.575025, 0.161868, 0.202502, -0.0181347, 0.0479643
13089.320724233000874, -0.0836916, -0.34297, 0.137632, 0.741472, 0.299099, -0.576254, 0.169381, 0.209067, 0.0180093, 0.0261795
13089.354040599000655, -0.0818404, -0.345506, 0.145783, 0.734944, 0.304407, -0.579143, 0.178289, 0.22551, 0.0500785, 0.0156538
13089.387356895000266, -0.0792049, -0.348616, 0.15382, 0.726529, 0.311093, -0.583232, 0.187663, 0.233495, 0.0761968, -0.0027162
13089.420673233000343, -0.0764006, -0.348618, 0.161369, 0.716813, 0.317913, -0.587668, 0.19939, 0.236563, 0.112592, -0.0262814
13089.453989595000166, -0.0746198, -0.349723, 0.169893, 0.706364, 0.32584, -0.591802, 0.211303, 0.23966, 0.1306, -0.0377183
13089.487305927999842, -0.0724457, -0.349682, 0.17988, 0.695794, 0.33354, -0.595516, 0.223568, 0.258803, 0.150691, -0.0486838
13089.520622295000067, -0.0709762, -0.344502, 0.189373, 0.684066, 0.340266, -0.600099, 0.236969, 0.260467, 0.157367, -0.0695544
13089.55393862299934, -0.0704355, -0.341183, 0.198835, 0.672079, 0.347937, -0.604301, 0.249139, 0.257647, 0.150315, -0.0811924
13089.587254927999311, -0.0701379, -0.334942, 0.20734, 0.661351, 0.357438, -0.606789, 0.258186, 0.233927, 0.146226, -0.105756
13089.620571290000953, -0.0690827, -0.326635, 0.215511, 0.653044, 0.367815, -0.606458, 0.265431, 0.21569, 0.150228, -0.118398
13089.654037623000477, -0.0689167, -0.320631, 0.222695, 0.643789, 0.378862, -0.605969, 0.273498, 0.197796, 0.172082, -0.126616
13089.687353928000448, -0.0695857, -0.312979, 0.229459, 0.634336, 0.389121, -0.604304, 0.28464, 0.183618, 0.192141, -0.130411
13089.720670261000123, -0.0725513, -0.305145, 0.23682, 0.623321, 0.398568, -0.604221, 0.295856, 0.18634, 0.208903, -0.117186
13089.753986622999946, -0.0763369, -0.298128, 0.243266, 0.610205, 0.407242, -0.605107, 0.309273, 0.158702, 0.228105, -0.131854
13089.787302955999621, -0.0808502, -0.292712, 0.248983, 0.597174, 0.414889, -0.604461, 0.325388, 0.137272, 0.240061, -0.137342
13089.82061928999974, -0.0854934, -0.286892, 0.253344, 0.584249, 0.423153, -0.602828, 0.340872, 0.108954, 0.242677, -0.143816
13089.853935594999712, -0.0916131, -0.283321, 0.258433, 0.573113, 0.431374, -0.599701, 0.354706, 0.101703, 0.249063, -0.134289
13089.887251932999789, -0.0973663, -0.279849, 0.261823, 0.562303, 0.440101, -0.596091, 0.367154, 0.0862093, 0.25988, -0.129237
13089.920568256000479, -0.103473, -0.2759, 0.265837, 0.552535, 0.448887, -0.591461, 0.378655, 0.0811861, 0.264673, -0.119663
13089.953884599000958, -0.11024, -0.271824, 0.269174, 0.54404, 0.458139, -0.585907, 0.388384, 0.064162, 0.270828, -0.116768
13089.987350956000228, -0.117135, -0.265217, 0.271812, 0.536966, 0.467037, -0.579152, 0.397651, 0.0492342, 0.278451, -0.113459
13090.020667261000199, -0.123688, -0.258755, 0.274639, 0.531612, 0.474516, -0.571272, 0.407273, 0.0353907, 0.279783, -0.11803
13090.053983623000022, -0.129724, -0.250072, 0.277358, 0.52819, 0.48071, -0.562561, 0.416484, 0.0104089, 0.268715, -0.123585
13090.087299955999697, -0.136038, -0.241941, 0.279026, 0.526022, 0.485631, -0.553901, 0.425038, -0.0202829, 0.255826, -0.119642
13090.12061626600007, -0.143663, -0.235366, 0.278857, 0.524338, 0.490464, -0.546421, 0.431206, -0.0425471, 0.250501, -0.0901904
13090.153932565999639, -0.150154, -0.227874, 0.277344, 0.523112, 0.497134, -0.539134, 0.434219, -0.102135, 0.237753, -0.0781319
13090.187248956000985, -0.157013, -0.220891, 0.273155, 0.523619, 0.501569, -0.531051, 0.438447, -0.160234, 0.235737, -0.0699662
13090.220565290001105, -0.163254, -0.21496, 0.26852, 0.52311, 0.503418, -0.525312, 0.443817, -0.18095, 0.220995, -0.0360045
13090.253881590000674, -0.16981, -0.213257, 0.262252, 0.522597, 0.504803, -0.520828, 0.448111, -0.225269, 0.198196, -0.0134252
